"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","266","Kandara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",998,576,1726
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","268","Church Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3248,2047,5151
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","269","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2050,1316,3191
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","271","GTZ Processional Way","1/10/2017 - 1/12/2017, Every day, Daily Average",351,102,1203
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","272","Miotoni Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2298,1456,3624
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","273","Thigiri Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",1492,917,2427
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","275","Kikenni Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2315,1559,3436
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","276","Garden Estate Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",978,586,1629
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","277","Johari Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",2095,1305,3360
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","278","Farasi Lane","1/10/2017 - 1/12/2017, Every day, Daily Average",1469,971,2221
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","279","Ngong Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1708,1059,2752
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","280","Ronix Gas Supplies","1/10/2017 - 1/12/2017, Every day, Daily Average",1797,1096,2944
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","281","Gatundu Cres","1/10/2017 - 1/12/2017, Every day, Daily Average",1223,736,2031
"192","Rodina, PR8F+5CJ, Kimathi St, Nairobi","282","0 Muthaiga Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",804,465,1387
