"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"271","awendo lamba, 042, Nairobi","302","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2407,1814,3193
"271","awendo lamba, 042, Nairobi","303","400 Muhuri Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2664,1637,4333
"271","awendo lamba, 042, Nairobi","304","Embu - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2107,1412,3142
"271","awendo lamba, 042, Nairobi","305","Amani","1/10/2017 - 1/12/2017, Every day, Daily Average",1816,1157,2848
"271","awendo lamba, 042, Nairobi","306","Mandela Gate","1/10/2017 - 1/12/2017, Every day, Daily Average",1868,1251,2788
"271","awendo lamba, 042, Nairobi","308","500 Kwarara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2340,1551,3529
"271","awendo lamba, 042, Nairobi","309","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1713,1037,2828
"271","awendo lamba, 042, Nairobi","311","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2741,1722,4360
"271","awendo lamba, 042, Nairobi","312","100 Kamiti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1439,864,2394
"271","awendo lamba, 042, Nairobi","313","Mumwe Drive","1/10/2017 - 1/12/2017, Every day, Daily Average",1829,1299,2574
"271","awendo lamba, 042, Nairobi","314","Mutarakwa Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2567,1979,3329
"271","awendo lamba, 042, Nairobi","316","Prestige Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",1701,962,3005
"271","awendo lamba, 042, Nairobi","317","Fifth St","1/10/2017 - 1/12/2017, Every day, Daily Average",1298,773,2177
"271","awendo lamba, 042, Nairobi","319","Banana Raini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2201,1609,3010
"271","awendo lamba, 042, Nairobi","320","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2417,1631,3580
"271","awendo lamba, 042, Nairobi","321","Fiesta-Bypass Link","1/10/2017 - 1/12/2017, Every day, Daily Average",1690,1150,2482
"271","awendo lamba, 042, Nairobi","322","Wanyee Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",1532,907,2586
"271","awendo lamba, 042, Nairobi","324","30700 Naivasha Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1171,739,1855
"271","awendo lamba, 042, Nairobi","325","Community Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2506,1604,3914
"271","awendo lamba, 042, Nairobi","327","Moi Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1836,1074,3138
"271","awendo lamba, 042, Nairobi","328","Sigona Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1706,1227,2371
"271","awendo lamba, 042, Nairobi","329","1800 Mpaka Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",551,279,1085
"271","awendo lamba, 042, Nairobi","330","Kanyariri-Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1659,1111,2476
"271","awendo lamba, 042, Nairobi","331","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2895,1988,4214
"271","awendo lamba, 042, Nairobi","332","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2258,1483,3436
"271","awendo lamba, 042, Nairobi","333","Nyasa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1250,661,2360
"271","awendo lamba, 042, Nairobi","334","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",1216,692,2136
"271","awendo lamba, 042, Nairobi","335","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2229,1519,3269
"271","awendo lamba, 042, Nairobi","336","0 Mbagathi Ridge","1/10/2017 - 1/12/2017, Every day, Daily Average",2574,1733,3821
"271","awendo lamba, 042, Nairobi","337","0 Milima Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2705,1783,4103
"271","awendo lamba, 042, Nairobi","338","Gatundu-Juja Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2466,1713,3549
"271","awendo lamba, 042, Nairobi","340","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",1884,1229,2887
"271","awendo lamba, 042, Nairobi","341","Hillcrest Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",2240,1317,3808
"271","awendo lamba, 042, Nairobi","343","Karura Munyaka Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2712,1590,4623
"271","awendo lamba, 042, Nairobi","344","Kibiku Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2198,1342,3597
"271","awendo lamba, 042, Nairobi","346","Kikuyu - Nderi Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1931,1279,2914
"271","awendo lamba, 042, Nairobi","347","Ghana Cl","1/10/2017 - 1/12/2017, Every day, Daily Average",1626,1038,2545
"271","awendo lamba, 042, Nairobi","348","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2790,2090,3724
"271","awendo lamba, 042, Nairobi","349","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2532,1839,3485
"271","awendo lamba, 042, Nairobi","350","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2236,1707,2928
"271","awendo lamba, 042, Nairobi","351","Airport N Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1183,662,2112
"271","awendo lamba, 042, Nairobi","352","Ngong View Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2532,1790,3581
"271","awendo lamba, 042, Nairobi","353","Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2469,1568,3887
"271","awendo lamba, 042, Nairobi","354","Kahawa Flyover","1/10/2017 - 1/12/2017, Every day, Daily Average",1566,987,2484
"271","awendo lamba, 042, Nairobi","355","Kapenguria","1/10/2017 - 1/12/2017, Every day, Daily Average",1669,1182,2356
"271","awendo lamba, 042, Nairobi","357","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2669,1744,4083
"271","awendo lamba, 042, Nairobi","358","Baba Dogo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1578,1022,2436
"271","awendo lamba, 042, Nairobi","359","Masai W Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2616,1685,4060
"271","awendo lamba, 042, Nairobi","360","Mbagathi Ridge","1/10/2017 - 1/12/2017, Every day, Daily Average",2657,1777,3971
"271","awendo lamba, 042, Nairobi","362","Enterprise Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1040,562,1921
"271","awendo lamba, 042, Nairobi","363","Kahawa Sukari Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",1972,1311,2966
"271","awendo lamba, 042, Nairobi","364","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2643,1814,3850
"271","awendo lamba, 042, Nairobi","366","Red Hill Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1644,1129,2392
"271","awendo lamba, 042, Nairobi","367","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1700,1024,2821
"271","awendo lamba, 042, Nairobi","368","Tara Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1007,613,1651
"271","awendo lamba, 042, Nairobi","369","Green Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",2367,1623,3451
"271","awendo lamba, 042, Nairobi","370","Emmaus Street,","1/10/2017 - 1/12/2017, Every day, Daily Average",2516,1611,3928
"271","awendo lamba, 042, Nairobi","371","Racing Circuit","1/10/2017 - 1/12/2017, Every day, Daily Average",1084,584,2011
"271","awendo lamba, 042, Nairobi","372","Musa Gitau Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",924,532,1604
"271","awendo lamba, 042, Nairobi","374","Namanga Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2746,1900,3967
"271","awendo lamba, 042, Nairobi","376","Gathuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1633,1055,2527
"271","awendo lamba, 042, Nairobi","377","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2216,1421,3454
"271","awendo lamba, 042, Nairobi","378","Aerodrome Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",489,220,1082
"271","awendo lamba, 042, Nairobi","379","Kamukunji Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1068,536,2125
"271","awendo lamba, 042, Nairobi","380","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1610,969,2673
"271","awendo lamba, 042, Nairobi","381","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2017,1478,2751
"271","awendo lamba, 042, Nairobi","383","Muungano House","1/10/2017 - 1/12/2017, Every day, Daily Average",331,147,742
"271","awendo lamba, 042, Nairobi","385","Laxmi Estate","1/10/2017 - 1/12/2017, Every day, Daily Average",1359,859,2149
"271","awendo lamba, 042, Nairobi","386","Ablution Block","1/10/2017 - 1/12/2017, Every day, Daily Average",689,339,1397
"271","awendo lamba, 042, Nairobi","387","3rd Sunrise Ave","1/10/2017 - 1/12/2017, Every day, Daily Average",2435,1573,3768
"271","awendo lamba, 042, Nairobi","388","0 Moi Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",2083,1270,3416
"271","awendo lamba, 042, Nairobi","389","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2729,2030,3667
"271","awendo lamba, 042, Nairobi","390","100-188 Thego Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1122,651,1933
"271","awendo lamba, 042, Nairobi","391","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2137,1413,3230
"271","awendo lamba, 042, Nairobi","392","Coffee Garden Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",940,552,1600
"271","awendo lamba, 042, Nairobi","394","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2440,1697,3508
"271","awendo lamba, 042, Nairobi","395","EPZ Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2925,2223,3848
"271","awendo lamba, 042, Nairobi","396","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2165,1297,3612
"271","awendo lamba, 042, Nairobi","397","Mahavir Court","1/10/2017 - 1/12/2017, Every day, Daily Average",635,341,1179
"271","awendo lamba, 042, Nairobi","398","Kihara- Gacii- Karura Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1924,1410,2624
"271","awendo lamba, 042, Nairobi","399","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2587,1619,4132
"271","awendo lamba, 042, Nairobi","400","Outer Ring Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",931,539,1606
