"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","108","Naivasha Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1976,1327,2940
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","110","0 Waiyaki Way","1/10/2017 - 1/12/2017, Every day, Daily Average",975,552,1720
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","112","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",1058,646,1732
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","113","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",1696,1135,2533
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","114","Gitaru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1943,1288,2930
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","115","Syokimau Airport Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2406,1579,3664
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","116","Kayole Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2374,1567,3596
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","117","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2523,1691,3762
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","119","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2254,1540,3297
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","120","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3081,2074,4576
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","121","Kibichiko Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1874,1271,2761
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","123","Muigai Kenyatta Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2353,1614,3429
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","124","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2183,1447,3292
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","125","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3244,2366,4445
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","126","Kangundo Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3257,2137,4962
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","127","Lower Kabete","1/10/2017 - 1/12/2017, Every day, Daily Average",1672,1118,2499
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","128","Langata Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1739,1094,2762
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","129","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2743,1586,4741
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","130","Southern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",1404,800,2461
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","131","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3200,2208,4636
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","132","Ruiru Kamiti Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2355,1528,3627
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","133","P.O. Box 41185","1/10/2017 - 1/12/2017, Every day, Daily Average",792,381,1646
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","135","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2346,1593,3454
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","136","900 Edina Apartments","1/10/2017 - 1/12/2017, Every day, Daily Average",2792,1820,4282
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","137","Thika - Mang'u Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2826,2160,3697
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","138","Northern Bypass Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1712,1116,2625
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","139","Kiambu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1419,900,2235
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","140","Banana Raini Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2011,1396,2896
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","141","Loiyangalani Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1573,1005,2459
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","142","Brookside Grove","1/10/2017 - 1/12/2017, Every day, Daily Average",799,434,1468
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","143","Olkeri Laiser Hill Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2990,1976,4522
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","144","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2646,1792,3906
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","145","Mombasa Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1963,1274,3023
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","146","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2920,1880,4534
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","147","Meru - Nairobi Hwy","1/10/2017 - 1/12/2017, Every day, Daily Average",2577,1952,3400
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","148","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2985,2040,4366
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","150","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2399,1616,3561
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","151","0 Riverside Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",639,309,1320
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","152","Nairobi - Namanga","1/10/2017 - 1/12/2017, Every day, Daily Average",2508,1782,3528
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","153","0 Bendera Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",1286,818,2019
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","154","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1848,1217,2805
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","155","C65","1/10/2017 - 1/12/2017, Every day, Daily Average",1929,1321,2815
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","157","0 Spring Valley Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1197,732,1957
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","158","Magadi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1536,973,2423
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","159","Zada Flat","1/10/2017 - 1/12/2017, Every day, Daily Average",2265,1518,3378
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","161","clay city masournets","1/10/2017 - 1/12/2017, Every day, Daily Average",1390,859,2248
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","162","Nderi K.A.R.I. Nrb Rd.","1/10/2017 - 1/12/2017, Every day, Daily Average",1939,1557,2414
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","164","Mumbi Ln","1/10/2017 - 1/12/2017, Every day, Daily Average",1558,952,2549
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","165","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",2592,1985,3384
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","166","Embakasi Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1754,1050,2927
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","167","Kirawa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1817,1283,2571
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","168","Ring Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3076,2082,4544
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","169","J35,Block 62/469 Kibera Dr","1/10/2017 - 1/12/2017, Every day, Daily Average",1474,901,2409
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","172","James Gichuru Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1501,930,2421
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","173","Garissa Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",3250,2505,4216
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","175","Kamiti Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2089,1430,3050
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","176","Share Saifiyah Burhaniyah","1/10/2017 - 1/12/2017, Every day, Daily Average",1674,1066,2628
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","177","Kikuyu Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2679,1818,3946
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","178","Kugeria Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",1533,1032,2276
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","179","Eldoret-Malaba Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2349,1764,3127
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","180","Eastern Bypass","1/10/2017 - 1/12/2017, Every day, Daily Average",2146,1458,3157
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","181","King'eero Shopping Centre Main Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2031,1475,2794
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","182","A 104","1/10/2017 - 1/12/2017, Every day, Daily Average",1973,1410,2758
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","183","Rd to Utawala Academy","1/10/2017 - 1/12/2017, Every day, Daily Average",2242,1396,3600
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","184","Miami Ct Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2239,1481,3383
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","185","Limuru Rd","1/10/2017 - 1/12/2017, Every day, Daily Average",2572,1783,3709
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","186","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2199,1613,2997
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","187","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",3667,2421,5552
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","188","Hinga Road","1/10/2017 - 1/12/2017, Every day, Daily Average",1203,742,1949
"192","KISII UNIVERSITY NAIROBI CAMPUS, Corner House, Nairobi","189","Unnamed Road","1/10/2017 - 1/12/2017, Every day, Daily Average",2073,1377,3120
